# Genetic map for GigaMUGA chromosome X
# nrow 3984
# ncol 3
marker,chr,pos
JAX00711431,X,26.203
JAX00711431r,X,26.203
UNC30814265,X,26.216
UNCHS048591,X,26.228
UNC30814784,X,26.242
UNC30814939,X,26.258
UNCHS048593,X,26.277
UNCHS048594,X,26.279
JAX00178994,X,26.336
UNC30815589,X,26.397
UNC30816229,X,26.573
UNCHS048595,X,26.668
UNCHS048596,X,26.673
UNC30816922,X,26.701
UNC30817406,X,26.787
JAX00711475,X,26.806
JAX00711475r,X,26.806
UNCHS048597,X,26.853
UNCHS048598,X,26.859
JAX00179014,X,26.862
UNC30817780,X,26.863
UNCHS048599,X,26.927
UNC30818325,X,27.004
UNCHS048601,X,27.007
UNCHS048602,X,27.025
UNCHS048603,X,27.041
UNCHS048604,X,27.056
UNC30818714,X,27.158
JAX00711481,X,27.172
JAX00179022,X,27.206
UNC30818893,X,27.26
UNC30818979,X,27.332
UNCHS048605,X,27.354
UNCHS048606,X,27.362
JAX00711495,X,27.506
JAX00711495r,X,27.506
UNC30819468,X,27.518
JAX00711498,X,27.621
UNC30819822,X,27.675
UNC30819833,X,27.778
JAX00179040,X,27.822
UNC30819984,X,27.997
UNCHS048609,X,27.997
UNCHS048610,X,28.003
UNC30820338,X,28.051
UNC30820593,X,28.085
UNC30820816,X,28.103
UNC30821096,X,28.121
UNC30821425,X,28.138
UNC30821709,X,28.158
UNCHS048613,X,28.164
JAX00179071,X,28.167
UNCHS048614,X,28.167
UNCHS048615,X,28.17
UNCHS048616,X,28.171
UNC30821970,X,28.179
UNC30822118,X,28.191
UNCHS048617,X,28.203
UNCHS048618,X,28.205
UNCHS048619,X,28.206
UNC30822343,X,28.207
UNCHS048621,X,28.207
UNCHS048620,X,28.208
UNCHS048622,X,28.209
JAX00711551,X,28.218
UNC30822679,X,28.226
JAX00711554,X,28.234
UNC30822917,X,28.245
UNCHS048424,X,28.259
UNCHS048623,X,28.259
UNCHS048624,X,28.261
UNCHS048625,X,28.295
UNCHS048626,X,28.296
JAX00711570,X,28.312
UNC30824054,X,28.314
UNCHS048627,X,28.314
UNCHS048628,X,28.316
UNC30824327,X,28.323
JAX00179106,X,28.385
JAX00711594,X,28.419
JAX00711601,X,28.473
UNC30825302,X,28.481
UNC30825576,X,28.521
UNCHS048629,X,28.538
JAX00711608,X,28.577
JAX00179119,X,28.587
UNC30825992,X,28.597
UNCHS048631,X,28.603
UNCHS048632,X,28.61
JAX00711615r,X,28.644
UNC30826267,X,28.649
UNC30826503,X,28.688
UNC30826946,X,28.749
JAX00179129,X,28.766
UNC200011964,X,28.79
UNCHS048635,X,28.803
UNCHS048636,X,28.808
JAX00711640,X,28.83
UNC30827705,X,28.846
JAX00179137,X,28.856
UNC30827993,X,28.873
UNC30828471,X,28.91
JAX00711661,X,28.918
JAX00179146,X,28.942
UNC30828898,X,28.942
UNC30829237,X,28.972
UNC30829501,X,28.992
UNCHS048637,X,28.993
UNC30829909,X,29.036
UNC30830018,X,29.049
UNC30830149,X,29.061
UNC30830250,X,29.072
UNC30830381,X,29.085
JAX00179160,X,29.086
backupUNC200012354,X,29.1
UNCHS048639,X,29.101
UNCHS048640,X,29.103
UNC30830777,X,29.123
UNC30830939,X,29.14
UNC30831040,X,29.146
UNC30831221,X,29.16
UNC30831321,X,29.17
UNC30831551,X,29.183
UNC30831919,X,29.21
UNC30832027,X,29.219
UNC30832247,X,29.24
UNC30832315,X,29.246
UNCHS048641,X,29.25
UNCHS048642,X,29.251
UNC30832495,X,29.26
UNCHS048643,X,29.262
UNCHS048644,X,29.267
UNC30832879,X,29.286
UNC30832957,X,29.292
UNCHS048647,X,29.307
JAX00711731,X,29.307
UNCHS048648,X,29.308
UNC30833163,X,29.308
UNCHS048649,X,29.312
UNCHS048650,X,29.313
UNC30833270,X,29.316
JAX00711734,X,29.323
UNC30833446,X,29.33
UNC30833519,X,29.338
UNCHS048651,X,29.343
UNC30833735,X,29.355
UNC30833830,X,29.363
UNC30833889,X,29.368
UNCHS048653,X,29.378
UNCHS048654,X,29.381
UNC30834080,X,29.383
UNC30834242,X,29.393
JAX00711757,X,29.395
UNC30834438,X,29.406
UNCHS048656,X,29.406
UNC30834544,X,29.415
UNCHS048657,X,29.434
UNCHS048658,X,29.437
UNC30835089,X,29.467
JAX00179203,X,29.495
UNCHS048659,X,29.499
UNCHS048660,X,29.499
UNCHS048661,X,29.5
JAX00711782,X,29.5
UNCHS048662,X,29.502
UNCHS048663,X,29.533
JAX00711791,X,29.534
UNCHS048664,X,29.534
UNCHS048666,X,29.574
UNCHS048668,X,29.587
JAX00711818,X,29.624
JAX00711820,X,29.626
JAX00711833,X,29.656
JAX00711852,X,29.714
JAX00711856,X,29.744
JAX00711884,X,30.594
JAX00711915,X,30.866
UNC30841258,X,30.877
JAX00179309,X,30.895
JAX00711927,X,30.974
JAX00179328,X,31.106
JAX00711943,X,31.107
UNC30843062,X,31.119
JAX00711954,X,31.156
JAX00711958,X,31.192
UNCHS048673,X,31.203
UNCHS048674,X,31.211
JAX00711971,X,31.266
UNC30844954,X,31.295
JAX00711976,X,31.306
UNCHS048675,X,31.34
UNCHS048676,X,31.342
UNCHS048677,X,31.384
UNCHS048678,X,31.388
UNCHS048679,X,31.388
UNCHS048681,X,31.402
UNCHS048682,X,31.405
UNC30846202,X,31.408
JAX00179358,X,31.454
UNC30847273,X,31.526
JAX00712006,X,31.539
JAX00179367,X,31.561
UNC30847755,X,31.588
JAX00179369,X,31.593
UNCHS048683,X,31.64
UNCHS048684,X,31.643
UNC30848250,X,31.649
UNCHS048686,X,31.651
JAX00712023,X,31.679
JAX00712032,X,31.716
JAX00712035,X,31.722
JAX00179382,X,31.731
UNC30849332,X,31.754
JAX00712044,X,31.755
UNCHS048688,X,31.781
JAX00179390,X,31.834
JAX00712058,X,31.854
UNC30850457,X,31.868
UNCHS048690,X,31.915
UNCHS048691,X,31.921
UNCHS048692,X,31.923
JAX00179399,X,31.939
JAX00712068,X,31.939
UNCHS048694,X,31.939
JAX00179402,X,31.965
UNC30851745,X,32.007
JAX00179412,X,32.083
JAX00179412r,X,32.083
UNC30852286,X,32.093
JAX00179414,X,32.12
JAX00712095,X,32.175
UNC30853012,X,32.184
JAX00179421,X,32.191
UNCHS048695,X,32.219
UNCHS048696,X,32.223
UNC30853537,X,32.243
UNCHS048697,X,32.278
UNCHS048698,X,32.282
UNC30854480,X,32.351
B6_rs6368704,X,32.364
JAX00179431,X,32.369
JAX00712118,X,32.389
JAX00179433,X,32.389
JAX00179434,X,32.413
UNC30855045,X,32.48
JAX00712127,X,32.48
UNC30855847,X,32.635
JAX00239121,X,32.662
UNCHS048699,X,32.708
UNCHS048700,X,32.712
UNC30856474,X,32.747
JAX00179450,X,32.757
JAX00179450r,X,32.757
JAX00712149,X,32.762
UNC30857253,X,32.843
UNCHS048701,X,32.853
UNCHS048702,X,32.854
JAX00712167,X,32.876
JAX00179462,X,32.878
JAX00179462r,X,32.878
JAX00179466,X,32.904
JAX00179466q,X,32.904
JAX00712179,X,32.942
UNC30858426,X,32.967
JAX00179474,X,32.97
JAX00239128,X,33.029
UNC30859275,X,33.031
UNC30859684,X,33.068
JAX00712204,X,33.099
JAX00179495,X,33.131
JAX00179496,X,33.131
UNC30861005,X,33.179
JAX00712223,X,33.183
JAX00712225,X,33.189
UNC30861836,X,33.21
UNC30862394,X,33.223
JAX00179516,X,33.23
JAX00179516r,X,33.23
UNC30863448,X,33.249
UNCHS048703,X,33.253
UNCHS048704,X,33.254
UNCHS048706,X,33.255
UNCHS048707,X,33.262
UNCHS048708,X,33.264
UNC30864378,X,33.274
JAX00179530,X,33.281
JAX00179534,X,33.292
UNC30865157,X,33.297
JAX00712272,X,33.302
JAX00712276,X,33.308
JAX00712278,X,33.314
UNC30865647,X,33.318
JAX00712282,X,33.336
UNCHS048709,X,33.337
UNC30866426,X,33.342
JAX00712286,X,33.347
UNCHS048711,X,33.347
UNCHS048712,X,33.349
JAX00712290,X,33.349
JAX00712291,X,33.35
JAX00179563,X,33.394
UNC30868052,X,33.396
UNC30868575,X,33.419
UNC30868998,X,33.445
UNC30869775,X,33.469
JAX00179590,X,33.492
UNC30870374,X,33.493
JAX00712346,X,33.494
JAX00712350,X,33.503
JAX00712350r,X,33.503
JAX00712352,X,33.51
UNC30870967,X,33.546
UNC30871676,X,33.617
JAX00712364,X,33.645
JAX00712369,X,33.69
UNCHS048715,X,33.729
UNC30872863,X,33.732
UNCHS048716,X,33.732
JAX00712380,X,33.759
UNCHS048717,X,33.764
UNCHS048718,X,33.767
UNC30874133,X,33.842
JAX00179625,X,33.859
UNCHS048720,X,33.897
JAX00179632,X,33.941
UNCHS048721,X,33.948
UNCHS048723,X,33.948
UNCHS048722,X,33.955
UNCHS048724,X,33.956
JAX00712405,X,33.996
UNC30875720,X,34
JAX00179655,X,34.156
UNC30878546,X,34.244
JAX00179673,X,34.314
UNCHS048725,X,34.331
JAX00179675,X,34.331
UNCHS048726,X,34.332
UNC30879842,X,34.337
JAX00179690,X,34.355
JAX00179690r,X,34.355
UNC30881185,X,34.363
JAX00712477,X,34.37
UNCHS048727,X,34.379
UNCHS048728,X,34.379
JAX00179704,X,34.38
JAX00712481,X,34.381
JAX00179708,X,34.387
UNCHS048729,X,34.392
JAX00179713,X,34.397
JAX00179713r,X,34.397
JAX00712498,X,34.403
JAX00712507,X,34.414
JAX00179727,X,34.42
UNCHS048731,X,34.437
UNC30885012,X,34.44
JAX00712522,X,34.443
JAX00712524,X,34.444
JAX00712533,X,34.46
JAX00179753,X,34.463
JAX00179754,X,34.463
JAX00712535,X,34.464
JAX00712539,X,34.47
UNC30886193,X,34.47
JAX00179763,X,34.478
UNCHS048733,X,34.494
UNCHS048734,X,34.495
JAX00712558,X,34.495
UNC30887703,X,34.497
JAX00179778,X,34.504
UNCHS048735,X,34.506
UNCHS048736,X,34.507
UNCHS048737,X,34.509
UNCHS048738,X,34.509
JAX00712568,X,34.512
JAX00712570,X,34.513
JAX00712571,X,34.513
JAX00179788,X,34.525
JAX00712577,X,34.526
UNC30889651,X,34.536
JAX00179802,X,34.545
JAX00712601,X,34.558
JAX00712617,X,34.563
JAX00712619,X,34.566
JAX00179815,X,34.568
JAX00712623,X,34.569
JAX00712625,X,34.569
JAX00712629,X,34.57
JAX00712633,X,34.573
JAX00712637,X,34.575
JAX00712642,X,34.577
JAX00712643,X,34.577
JAX00179840,X,34.582
JAX00712650,X,34.582
UNCHS048739,X,34.584
JAX00712657,X,34.584
UNCHS048740,X,34.584
JAX00179849,X,34.587
UNC30895882,X,34.59
JAX00179855,X,34.591
JAX00712667,X,34.593
JAX00712677,X,34.598
JAX00712677r,X,34.598
JAX00712694,X,34.609
JAX00712705,X,34.613
JAX00712714,X,34.617
JAX00712714r,X,34.617
JAX00239203,X,34.621
JAX00712721,X,34.622
JAX00712730,X,34.624
UNCHS048743,X,34.626
JAX00712736,X,34.628
JAX00179923,X,34.632
JAX00179925,X,34.633
JAX00712758,X,34.636
JAX00712767,X,34.639
UNC30904273,X,34.647
JAX00712784,X,34.647
JAX00179954,X,34.65
JAX00712798,X,34.654
UNCHS048747,X,34.655
JAX00712808,X,34.658
JAX00712809,X,34.659
JAX00179979,X,34.666
UNC30908489,X,34.672
JAX00179993,X,34.674
JAX00712856,X,34.677
JAX00712866,X,34.681
UNC30910245,X,34.681
UNCHS048749,X,34.683
UNCHS048750,X,34.683
JAX00712880,X,34.685
JAX00712894,X,34.692
JAX00180023,X,34.694
JAX00712904,X,34.703
JAX00180037q,X,34.704
UNC30914051,X,34.717
JAX00712926,X,34.717
JAX00180050,X,34.718
JAX00180058,X,34.724
UNCHS048751,X,34.727
UNCHS048753,X,34.727
JAX00180067,X,34.732
UNCHS048755,X,34.734
UNCHS048756,X,34.734
JAX00712945,X,34.736
JAX00712945q,X,34.736
UNC30915810,X,34.736
UNCHS048757,X,34.736
UNCHS048758,X,34.737
JAX00180079,X,34.743
JAX00180081,X,34.745
UNC30916968,X,34.75
JAX00180087,X,34.751
JAX00180103,X,34.765
JAX00180111,X,34.774
JAX00180114,X,34.775
UNC30919593,X,34.785
JAX00180128,X,34.788
JAX00180128q,X,34.788
JAX00713018,X,34.788
JAX00180136,X,34.794
JAX00713036,X,34.8
UNC30921482,X,34.804
JAX00180161,X,34.822
UNC30922678,X,34.824
JAX00713069,X,34.83
JAX00180173,X,34.836
JAX00180182,X,34.846
UNC30924461,X,34.847
JAX00180185,X,34.85
JAX00713094,X,34.851
JAX00180191,X,34.856
JAX00180191r,X,34.856
JAX00713102,X,34.856
UNC30926143,X,34.87
JAX00713118,X,34.87
JAX00713124,X,34.874
UNCHS048763,X,34.897
JAX00713149,X,34.9
UNCHS048765,X,34.901
UNCHS048766,X,34.901
UNCHS048768,X,34.904
UNCHS048769,X,34.906
UNC30929072,X,34.91
JAX00713164,X,34.915
JAX00180243,X,34.918
UNCHS048771,X,34.922
UNCHS048772,X,34.922
JAX00713174,X,34.924
UNC30930499,X,34.929
JAX00180260,X,34.974
UNCHS048774,X,34.986
JAX00713205,X,35.188
JAX00180274,X,35.2
JAX00713209,X,35.229
UNCHS048777,X,35.286
UNCHS048779,X,35.3
UNCHS048780,X,35.302
JAX00713224,X,35.368
JAX00713231,X,35.404
UNCHS048781,X,35.488
UNCHS048782,X,35.495
JAX00180300,X,35.586
UNC30934795,X,35.586
JAX00713267,X,35.591
JAX00180305,X,35.634
UNCHS048783,X,35.679
UNCHS048784,X,35.683
JAX00713292,X,35.721
JAX00713298,X,35.745
JAX00713301,X,35.764
JAX00713301r,X,35.764
UNC30936821,X,35.778
JAX00713308,X,35.792
UNCHS048785,X,35.829
UNCHS048786,X,35.831
UNC30937681,X,35.886
JAX00713333,X,35.955
UNCHS048787,X,35.966
UNCHS048788,X,35.967
UNCHS048789,X,35.972
JAX00180343,X,35.972
UNCHS048790,X,35.973
UNCHS048791,X,35.974
UNCHS048792,X,35.974
UNC30939001,X,35.979
UNC30939431,X,35.989
UNC30939509,X,35.996
UNCHS048793,X,36
UNCHS048794,X,36
UNC30939735,X,36.001
UNCHS048795,X,36.007
UNCHS048796,X,36.008
backupJAX00713355,X,36.008
UNC30940286,X,36.013
JAX00713359,X,36.014
UNC30940628,X,36.032
UNC30940781,X,36.036
UNC30940874,X,36.043
UNC30940986,X,36.053
JAX00713392,X,36.063
UNC30941283,X,36.063
UNC30941537,X,36.071
UNC30941617,X,36.075
UNC30941922,X,36.082
UNC30942189,X,36.087
UNC30942313,X,36.093
UNC30942652,X,36.1
UNC30942825,X,36.104
JAX00713412,X,36.105
UNCHS048797,X,36.105
JAX00713414,X,36.106
UNCHS048798,X,36.106
JAX00713415,X,36.114
UNC30943134,X,36.131
JAX00713417,X,36.148
UNC30943294,X,36.167
UNC30943517,X,36.198
JAX00180399,X,36.219
UNC30943705,X,36.227
UNCHS048799,X,36.253
UNCHS048800,X,36.257
UNC30943983,X,36.268
JAX00713435,X,36.275
UNC30944148,X,36.292
UNC30944566,X,36.357
UNC30945019,X,36.437
JAX00239316,X,36.469
JAX00713464,X,36.515
JAX00180419,X,36.542
UNC30945826,X,36.547
JAX00713474,X,36.562
UNC30946488,X,36.637
UNCHS048801,X,36.662
JAX00713483,X,36.687
JAX00713493,X,36.774
UNC30947358,X,36.774
UNCHS048804,X,36.777
UNCHS048806,X,36.781
UNC200018029,X,36.872
UNC30949179,X,36.92
JAX00713522,X,36.943
UNC30949806,X,36.954
JAX00180453,X,36.962
JAX00239321,X,36.997
UNC30950453,X,37.007
JAX00180459,X,37.011
UNC30950903,X,37.049
JAX00713548,X,37.078
UNC30951697,X,37.103
JAX00713556,X,37.105
UNCHS048807,X,37.141
UNCHS048808,X,37.143
UNC30952155,X,37.143
JAX00713567,X,37.144
JAX00713567r,X,37.144
UNC30952702,X,37.152
UNCHS048809,X,37.152
UNC30953314,X,37.164
UNC30953788,X,37.175
JAX00713592,X,37.175
JAX00713594,X,37.177
UNCHS048812,X,37.194
UNC30954777,X,37.195
JAX00713612,X,37.195
UNC30955632,X,37.208
UNCHS048813,X,37.218
UNCHS048814,X,37.218
JAX00713633,X,37.22
UNCHS048815,X,37.225
UNCHS048816,X,37.225
UNC30956504,X,37.225
JAX00713640,X,37.233
UNC30956934,X,37.238
UNCHS048818,X,37.241
UNCHS048819,X,37.257
UNC30957878,X,37.257
UNCHS048820,X,37.257
JAX00713656,X,37.258
UNC30958388,X,37.267
UNC30959041,X,37.276
JAX00713693,X,37.284
JAX00713694,X,37.285
UNC30959905,X,37.289
JAX00713702,X,37.289
JAX00180553,X,37.291
UNCHS048821,X,37.292
UNCHS048822,X,37.292
UNC30960300,X,37.294
UNCHS048824,X,37.296
UNC30960707,X,37.327
UNC30960786,X,37.333
UNC30960825,X,37.34
UNC30961096,X,37.346
UNCHS048825,X,37.348
UNC30961280,X,37.352
UNCHS048827,X,37.357
UNCHS048828,X,37.358
UNC30961851,X,37.362
UNC30962165,X,37.369
UNC30962304,X,37.372
UNC30962594,X,37.381
JAX00713756,X,37.383
UNC30962851,X,37.388
JAX00713765,X,37.395
UNC30963259,X,37.395
JAX00713768,X,37.403
UNC30963679,X,37.405
JAX00713774,X,37.407
UNCHS048829,X,37.407
UNCHS048830,X,37.408
UNC30964026,X,37.412
UNC30964296,X,37.419
UNC30964571,X,37.425
JAX00180610,X,37.43
JAX00713792,X,37.431
UNC30964860,X,37.431
UNCHS048831,X,37.457
UNC30965397,X,37.5
UNCHS048833,X,37.524
UNCHS048834,X,37.53
UNCHS048836,X,37.565
UNC30965963,X,37.595
UNCHS048837,X,37.637
UNCHS048838,X,37.641
UNC30966154,X,37.647
JAX00180625,X,37.658
JAX00239352,X,37.66
UNCHS048840,X,37.705
JAX00180628,X,37.71
UNC30966454,X,37.71
JAX00713815,X,37.717
UNC30966646,X,37.742
JAX00713818,X,37.758
JAX00713821,X,37.785
JAX00180634,X,37.822
UNC30967137,X,37.84
JAX00713825,X,37.851
UNC30967380,X,37.879
UNCHS048841,X,37.89
UNCHS048842,X,37.892
JAX00713830,X,37.893
UNC30967495,X,37.897
JAX00180644,X,37.922
JAX00713843,X,37.931
UNC30967984,X,37.952
UNC30968290,X,37.988
JAX00713864,X,38.013
UNCHS048845,X,38.014
JAX00713872,X,38.029
JAX00713872r,X,38.029
JAX00713873,X,38.029
UNCHS048849,X,38.085
UNCHS048850,X,38.086
JAX00713909,X,38.094
JAX00713919,X,38.108
JAX00713923,X,38.114
UNCHS048852,X,38.118
JAX00713933,X,38.128
JAX00180713,X,38.13
JAX00180718,X,38.141
JAX00713937,X,38.143
JAX00713939,X,38.144
UNC30972648,X,38.149
JAX00713948,X,38.15
JAX00713954,X,38.158
JAX00180735,X,38.169
JAX00713965,X,38.175
ICR5965,X,38.188
ICR1966,X,38.201
JAX00180748,X,38.202
ICR5966,X,38.203
UNC30974899,X,38.203
JAX00713984,X,38.207
UNCHS048856,X,38.208
UNCHS048857,X,38.211
UNC30975368,X,38.211
UNCHS048858,X,38.211
JAX00180758,X,38.22
JAX00180766,X,38.237
JAX00180766r,X,38.237
JAX00714030,X,38.248
JAX00180772,X,38.248
ICR1969,X,38.25
UNC30977554,X,38.253
JAX00714047,X,38.26
JAX00180782,X,38.263
JAX00714057,X,38.271
ICR5971,X,38.275
UNC30978984,X,38.275
UNCHS048861,X,38.285
UNCHS048862,X,38.285
JAX00180797,X,38.296
JAX00714074,X,38.296
JAX00714080,X,38.296
JAX00180800,X,38.297
JAX00180805,X,38.298
UNC30981577,X,38.299
JAX00180810,X,38.299
JAX00714108,X,38.3
JAX00180817,X,38.301
UNC30982425,X,38.301
UNCHS048863,X,38.302
UNCHS048864,X,38.302
JAX00714125,X,38.303
JAX00714126,X,38.303
JAX00180827,X,38.303
JAX00180831,X,38.303
JAX00180834,X,38.304
JAX00180838,X,38.305
JAX00180841,X,38.306
JAX00180844,X,38.306
UNC30984480,X,38.307
JAX00714155,X,38.308
UNC30985713,X,38.311
JAX00180860,X,38.311
JAX00180862,X,38.311
JAX00714175,X,38.311
JAX00714177,X,38.312
JAX00714178,X,38.312
JAX00714179,X,38.312
JAX00239391,X,38.313
UNCHS048865,X,38.314
JAX00714193q,X,38.314
JAX00714194,X,38.314
JAX00714194r,X,38.314
JAX00180876,X,38.314
UNCHS048870,X,38.314
JAX00714199,X,38.314
UNCHS048871,X,38.315
UNCHS048872,X,38.315
UNC30987049,X,38.315
JAX00714207,X,38.315
JAX00714207r,X,38.315
UNCHS048873,X,38.316
UNC30987826,X,38.317
JAX00714238,X,38.32
JAX00714242,X,38.322
JAX00180909,X,38.322
JAX00714249,X,38.323
JAX00180917,X,38.324
JAX00180920,X,38.324
UNCHS048876,X,38.325
JAX00714268,X,38.326
UNC30992857,X,38.327
JAX00714272,X,38.327
JAX00180931,X,38.327
JAX00239397,X,38.328
UNCHS048878,X,38.329
JAX00714284,X,38.329
JAX00180940,X,38.329
JAX00180944,X,38.33
UNCHS048879,X,38.33
UNCHS048880,X,38.33
JAX00714298,X,38.331
JAX00714309,X,38.334
JAX00714309r,X,38.334
JAX00714311,X,38.334
JAX00714320,X,38.336
JAX00180972,X,38.337
JAX00180973,X,38.337
JAX00714323,X,38.337
UNCHS048883,X,38.339
UNCHS048884,X,38.339
JAX00180985,X,38.34
UNC200214807,X,38.34
JAX00714333,X,38.34
JAX00714333r,X,38.34
JAX00714338,X,38.341
UNCHS048885,X,38.342
UNCHS048886,X,38.342
JAX00180999,X,38.343
JAX00181000,X,38.343
UNC30998830,X,38.343
JAX00181009,X,38.345
JAX00714368,X,38.346
JAX00714372,X,38.346
UNC31000006,X,38.347
JAX00181021,X,38.347
UNCHS048590,X,38.348
JAX00714384,X,38.349
JAX00714386,X,38.349
JAX00714391,X,38.35
JAX00181037,X,38.351
UNC31001485,X,38.351
JAX00714407,X,38.354
JAX00714407r,X,38.354
UNC31002611,X,38.354
JAX00714411,X,38.355
JAX00181054,X,38.355
JAX00181054r,X,38.355
JAX00181056,X,38.355
JAX00714430,X,38.358
JAX00181069,X,38.358
JAX00181071,X,38.358
JAX00239422,X,38.361
JAX00714463,X,38.365
JAX00714466,X,38.365
JAX00181102,X,38.366
JAX00714475,X,38.366
JAX00181105,X,38.366
UNC31008016,X,38.366
JAX00181107,X,38.367
JAX00181113,X,38.368
JAX00181117,X,38.369
JAX00714485,X,38.369
UNCHS048890,X,38.369
JAX00181118,X,38.369
JAX00181118r,X,38.369
UNCHS048891,X,38.372
JAX00714498,X,38.372
JAX00714498r,X,38.372
UNCHS048893,X,38.372
UNCHS048894,X,38.372
JAX00181133,X,38.373
JAX00181136,X,38.373
JAX00181149,X,38.376
JAX00181152,X,38.377
JAX00714534,X,38.378
JAX00714535,X,38.379
JAX00714538,X,38.379
JAX00714541,X,38.379
UNC31014372,X,38.38
JAX00181171,X,38.383
JAX00181178,X,38.389
JAX00714569,X,38.398
backupUNC200105073,X,38.399
JAX00714573,X,38.401
JAX00714582,X,38.408
JAX00714589,X,38.41
JAX00181213,X,38.415
JAX00714602,X,38.416
JAX00714602r,X,38.416
UNC31019685,X,38.419
JAX00181234,X,38.431
JAX00181235,X,38.432
JAX00181235r,X,38.432
JAX00181241,X,38.437
UNC31021777,X,38.438
JAX00181253,X,38.446
JAX00714654,X,38.446
JAX00714654r,X,38.446
UNC31022733,X,38.446
JAX00181261,X,38.452
JAX00239452,X,38.461
JAX00181273,X,38.461
JAX00714679,X,38.462
UNC31024458,X,38.462
JAX00714692,X,38.468
JAX00181283,X,38.469
JAX00181283r,X,38.469
UNC31025726,X,38.471
JAX00181292,X,38.476
JAX00714722,X,38.487
UNC31028467,X,38.488
JAX00181314,X,38.492
JAX00181316,X,38.494
JAX00181317,X,38.494
UNC31029569,X,38.497
UNCHS048895,X,38.497
UNCHS048896,X,38.498
JAX00714739,X,38.498
JAX00714741,X,38.499
JAX00714741r,X,38.499
JAX00181329,X,38.503
UNC31031895,X,38.579
JAX00714770,X,38.586
JAX00714773,X,38.606
JAX00714774,X,38.61
JAX00714779,X,38.628
JAX00181354,X,38.634
UNCHS048897,X,38.653
UNCHS048898,X,38.655
JAX00714790,X,38.68
JAX00714790r,X,38.68
JAX00714792,X,38.69
UNC31034121,X,38.715
JAX00714797,X,38.723
JAX00714810,X,38.82
UNCHS048901,X,38.821
JAX00714814,X,38.859
UNC31035844,X,38.863
JAX00714817,X,38.871
JAX00714818,X,38.874
JAX00181387,X,38.896
JAX00714828,X,38.914
JAX00181389,X,38.919
JAX00181390,X,38.919
UNC31037362,X,39.005
JAX00714844,X,39.028
JAX00714850,X,39.05
UNCHS048903,X,39.065
UNCHS048904,X,39.067
JAX00181413,X,39.108
UNC31038752,X,39.134
UNCHS048905,X,39.134
UNCHS048906,X,39.135
JAX00714870,X,39.183
UNC31040242,X,39.246
JAX00181433,X,39.273
JAX00181433r,X,39.273
UNCHS048907,X,39.275
JAX00714904,X,39.336
JAX00714915,X,39.359
UNC31042920,X,39.374
JAX00714930,X,39.4
JAX00181460,X,39.406
JAX00714936,X,39.417
JAX00181465,X,39.418
JAX00714940,X,39.422
UNC31044488,X,39.425
JAX00239495,X,39.437
JAX00714948,X,39.437
JAX00181479,X,39.473
UNCHS048909,X,39.481
JAX00181485,X,39.5
JAX00181485r,X,39.5
JAX00181486,X,39.5
JAX00714977,X,39.505
JAX00181489,X,39.509
JAX00714985,X,39.534
JAX00181502,X,39.565
JAX00181504,X,39.565
UNC31049617,X,39.583
UNCHS048912,X,39.587
JAX00715002,X,39.638
JAX00715002r,X,39.638
JAX00181520,X,39.732
UNCHS048913,X,39.732
JAX00715025,X,39.757
JAX00181524,X,39.762
UNCHS048915,X,39.783
JAX00181536,X,39.827
ICR1974,X,39.835
ICR5974,X,39.837
JAX00715070,X,39.837
JAX00181549,X,39.838
JAX00181553,X,39.84
ICR2069,X,39.841
ICR5975,X,39.841
UNCHS048917,X,39.842
UNCHS048919,X,39.843
JAX00715084,X,39.843
JAX00181557,X,39.843
ICR1976,X,39.847
JAX00181561,X,39.848
ICR5976,X,39.848
UNC31056619,X,39.848
ICR1977,X,39.848
JAX00715096,X,39.851
ICR5977,X,39.854
UNCHS048921,X,39.856
UNCHS048922,X,39.856
UNC31057902,X,39.857
JAX00715111,X,39.858
ICR1978,X,39.861
JAX00715123,X,39.865
ICR1979,X,39.865
ICR5979,X,39.865
ICR1980,X,39.87
ICR5980,X,39.871
UNCHS048923,X,39.873
UNCHS048924,X,39.873
JAX00715140,X,39.873
JAX00715147,X,39.875
ICR1981,X,39.876
UNC31060536,X,39.876
JAX00239532,X,39.877
UNCHS048925,X,39.878
UNCHS048926,X,39.878
JAX00181602,X,39.879
JAX00715158,X,39.882
JAX00181615,X,39.891
JAX00181615r,X,39.891
JAX00239539,X,39.892
JAX00715181,X,39.893
JAX00715182,X,39.893
JAX00715188,X,39.898
JAX00715188r,X,39.898
JAX00181627,X,39.899
JAX00715197,X,39.904
JAX00181634,X,39.905
JAX00181636,X,39.906
UNCHS048928,X,39.909
JAX00715204,X,39.909
JAX00715217,X,39.915
JAX00715224,X,39.919
UNC31066682,X,39.924
JAX00715236,X,39.926
JAX00715237,X,39.926
UNC31067160,X,39.929
JAX00715245,X,39.931
JAX00181677,X,39.938
JAX00181677r,X,39.938
JAX00715261,X,39.941
JAX00181687,X,39.947
UNC31069340,X,39.949
UNCHS048931,X,39.986
UNCHS048932,X,39.987
JAX00181705,X,39.988
JAX00181708,X,39.997
JAX00715304,X,40.021
JAX00181719,X,40.022
JAX00715307,X,40.025
JAX00715308,X,40.025
JAX00715309,X,40.026
UNC31073060,X,40.056
JAX00181732,X,40.064
JAX00715324,X,40.064
JAX00181738,X,40.081
JAX00181738q,X,40.081
UNC31074330,X,40.086
